image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1120.jpg,,Canberra_From_Black_Mountain_Tower.jpg," Views from Black Mountain Tower, Captain Cook Memorial Jet, Australian National Botanic Gardens, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1121.jpg,,Canna_sp.jpg," Canna (cultivars), Flora of Kilimanjaro, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1122.jpg,canon EOS 400d.jpg,Canon_EOS_400D.jpg," Canon EOS 400D, Cameras and lenses on white background, Front views of cameras, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1123.jpg,,Canon_EOS_5D_Mark_II_with_50mm_1.4_edit1.jpg," Canon EF 50mm F1.4 USM, Canon EOS 5D Mark II, Cameras and lenses on white background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1124.jpg,,Canteloupe_and_cross_section.jpg," Cucumis melo cantaloupe group, Cross sections of melons, Fruits on white background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1125.jpg,,Canterbury_Cathedral_Beckets_CrownC_KentC_UK_-_Diliff.jpg," Corona Chapel, Canterbury Cathedral, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1126.jpg,,Canterbury_Cathedral_Choir_2C_KentC_UK_-_Diliff.jpg," Choir, Canterbury Cathedral, looking west, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1127.jpg,,Canterbury_Cathedral_CloistersC_KentC_UK_-_Diliff.jpg," Cloister of Canterbury Cathedral, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1128.jpg,Perpendicular Gothic – columns without interruption from floor to the vaults. Canterbury Cathedral nave (late 14th century),Canterbury_Cathedral_Nave_1C_KentC_UK_-_Diliff.jpg," Nave, Canterbury Cathedral, looking west, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1129.jpg,,Canterbury_Cathedral_Rood_ScreenC_KentC_UK_-_Diliff.jpg," Choir screen of Canterbury Cathedral, July 2014 in Kent, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1130.jpg,,Canterbury_Cathedral_Trinity_Chapel_Stained_GlassC_KentC_UK_-_Diliff.jpg," Ambulatory of Holy Trinity Chapel, Canterbury Cathedral, Canterbury Cathedral (stained glass), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1131.jpg,,Cantino_planisphere_.jpg," Cantino map, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1132.jpg,"Horseback riders in Canyon de Chelly, northeast Arizona, 1904",Canyon_de_ChellyC_Navajo.jpg," Cañon de Chelly (Edward S. Curtis), Photogravure, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1133.jpg,"Flock of Cape Barren geese (Cereopsis novaehollandiae) in flight across Hanson Bay, Kangaroo Island, Australia",Cape_Barren_geese_Cereopsis_novaehollandiae_in_flight_Kangaroo_Island_2.jpg," Cereopsis novaehollandiae, Anseriformes of Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1134.jpg,,Cape_Barren_goose_Cereopsis_novaehollandiae_Kangaroo_Island.jpg," Cereopsis novaehollandiae, Anseriformes of Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1135.jpg,,Cape_glossy_starling_Lamprotornis_nitens.jpg," Lamprotornis nitens in Namibia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1136.jpg,,Cape_Raoul_from_Lookout.jpg," Tasman Peninsula, Tasman National Park, Cape Raoul, July 2009 in Tasmania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1137.jpg,,Capitol_at_Dusk_2.jpg," United States Capitol at night, September 2013 in Washington, D.C., Dusk in Washington, D.C., Blue hour in Washington, D.C., Buildings during blue hour in the United States, United States Capitol in 2013, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1138.jpg,,Capitol_Building_Full_View.jpg," Exterior of the United States Capitol, Front views of buildings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1139.jpg,,Capitol1846.jpg," Daguerreotypes of the United States, Historic (pre-expansion) views of the United States Capitol, Washington, D.C. in the 1840s, John Plumbe, Bulfinch Dome, Viewpoints; a selection from the pictorial collections of the Library of Congress (1975), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1140.jpg,,Cappadocia_Chimneys_-_DWiW.jpg," Göreme National Park and the Rock Sites of Cappadocia, Hoodoos in Turkey, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1141.jpg,"Town of Ortahisar in Cappadocia, a region in central Turkey",Cappadocia_March_2006.jpg," Views of Ortahisar, Nevşehir with its castle rock, Tuff rock formations in Turkey, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1142.jpg,,Capra_pyrenaica_victoriaeC_juvenile_--_2013_--_Laguna_GrandeC_Sierra_de_GredosC_Espa%C3%B1a.jpg," Capra pyrenaica in Sierra de Gredos, Animals of Circo de Gredos, Side views of mammals, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1143.jpg,,Capri_-_7224.jpg," Economy of Capri, Shoemakers from Italy, September 2008 Italy photographs, Men at work in Italy, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1144.jpg,,Capri_Centre_Belvedere.jpg," 2011 in Capri, Buildings in Capri, Monte Solaro, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1145.jpg,,Capt._Della_H._RaneyC_Army_Nurse_CorpsC_who_now_heads_the_nursing_staff_at_the_station_hospital_at_Camp_BealeC_CA_-_NARA_-_535942.jpg," Adam Cuerden's restorations, 20th-century black and white portrait photographs of sitting women at bust length, 1945 black and white portrait photographs of women, Black and white photographs of women wearing military uniforms, United States Office of War Information photographs, Della H. Raney, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1146.jpg,,Carambola_Starfruit.jpg," Averrhoa carambola (fruit), Fruits on white background, Yellow fruit, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1147.jpg,,Caravaggio_-_Boy_Bitten_by_a_Lizard.jpg," Boy Bitten by a Lizard by Caravaggio (London), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1148.jpg,,Caravaggio_-_David_with_the_Head_of_Goliath_-_Vienna.jpg," David holding the head of Goliath by Caravaggio (Wien), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1149.jpg,,Carcar.jpg," Carduelis carduelis in Tarn, Service Bibliothèque et documentation Muséum de Toulouse - Ornithologie, Perched birds, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1150.jpg,,Carcassonne_vieux_pont.jpg," Panoramics of the fortified city of Carcassonne, Night in Carcassonne, Pont-Vieux (Carcassonne, Aude), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1151.jpg,,Card_puncher_-_NARA_-_513295.jpg," Hollerith census machine, Women at work in the United States, Data entry workers, Black and white photographs of females facing right, Profile views of females (right), Female people in rooms, People sitting at desks in the United States, Women sitting on chairs, Keypunch machines, Keypunch operators, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1152.jpg,,Cardinal_Argynnis_pandora_female_underside_Dobruja.jpg," Nymphalidae of Romania, Argynnis pandora, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1153.jpg,,Cardinal_Baselios_Cleemis_Cardinal_Thottunkal.jpg," Baselios Cleemis Thottunkal, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1154.jpg,,Cardinal_de_Richelieu.jpg," Portrait of Richelieu by Philippe de Champaigne (National Gallery, London), 17th-century portrait paintings of men with red clothing, French paintings in the National Gallery, London, Cappa magna in art, 1630s paintings from France, 17th-century portrait paintings in the National Gallery, London, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1155.jpg,,Cardiss_Collins_-_Restoration.jpg," Adam Cuerden's restorations, Cardiss Collins, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1156.jpg,,Carduelis_pinus_CT7.jpg," Spinus pinus, Birds of Réserve nationale de faune du Cap-Tourmente, Fringillidae in Canada, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1157.jpg,,Caricature_gillray_plumpudding.jpg," The Plumb-pudding in danger (cartoon), 1805-02-26, Political cartoons by James Gillray, Caricatures of uniforms, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1158.jpg,,Carina_Nebula_by_ESO.jpg," Carina Nebula, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1159.jpg,,Carina_Nebula.jpg," Carina Nebula, Trumpler 14, Trumpler 16, Top 100 ESO Images, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1160.jpg,,Carl_Blechen_-_The_Interior_of_the_Palm_House_on_the_Pfaueninsel_Near_Potsdam_-_1996.388_-_Art_Institute_of_Chicago.jpg," Paintings by Carl Blechen, German paintings in the Art Institute of Chicago, 1834 paintings of people, 1834 paintings from Germany, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1161.jpg,"In a Roman Osteria (1866). Oil on canvas, 148.5 × 177.5 cm (58.5 × 69.9 in). National Gallery of Denmark, Copenhagen",Carl_Bloch_-_In_a_Roman_Osteria_-_Google_Art_Project.jpg," Fra et romersk osteria, Ciociaro costume in art during the 1860s, Ciociaro costume in 1866, 1866 in Rome, Paintings by Carl Bloch in Statens Museum for Kunst, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1162.jpg,,Carl_Kahler_-_My_Wifes_Lovers.jpg," Carl Kahler, Cats in art of the United States, Cats in art of Austria, 1890s paintings of cats, Groups of cats in art, History of long-haired cats, 1893 paintings from Austria, 1893 paintings from the United States, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1163.jpg,Carl Nielsen,Carl_Nielsen_c._1908_-_Restoration.jpg," Carl Nielsen, 20th-century black and white portrait photographs of men at three-quarter length, Black and white portrait photographs of standing men, Black and white portrait photographs of men wearing hats, Portrait photographs of men with canes, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1164.jpg,,Carl_Sandburgs_Rootabaga_Stories_C_Frontispiece.jpg," Carl Sandburg, Book illustrations, Maud and Miska Petersham, Adam Cuerden's restorations, Frontispieces from the United States, Books published by Harcourt (publisher), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1165.jpg,,Carl_Van_Vechten_-_Shirley_Graham_Du_Bois.jpg," Adam Cuerden's restorations, Photographs of women by Carl Van Vechten, Photographs by Carl Van Vechten (flat list), Shirley Graham Du Bois, 20th-century profile portrait photographs of women, facing right, 20th-century portrait photographs of standing women at bust length, Sepia portrait photographs of women, 1946 black and white portrait photographs of women, July 1946 United States photographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1166.jpg,وليام كتبيرت فوكنر (25 سبتمبر 1897 - 6 يوليو 1962) روائي أمريكي وشاعر وأحد أكثر الكتاب تأثيراً في القرن العشرين. حصل على جائزة نوبل في الأدب عام 1949، كما نال جائزة بوليتزر في عام 1955 عن حكاية خرافية، وفي عام 1963 عن الريفرز. تتميز أعمال فوكنر بمسا,Carl_Van_Vechten_-_William_Faulkner.jpg," Adam Cuerden's restorations, William Faulkner, 1954 photographs by Carl Van Vechten, Photographs of men by Carl Van Vechten, Photographs by Carl Van Vechten (flat list), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1167.jpg,,Carl_von_Linn%C3%A9.jpg," Carl von Linné, botanist, professor (Alexander Roslin - Nationalmuseum), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1168.jpg,,Carle_Van_Loo_-_Marie_LeszczinskaC_reine_de_France_-1768_-_Google_Art_Project.jpg," Marie Leszczyńska (C.-A. van Loo, 1747), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1169.jpg,,CARLISLEC_John_Griffin-Treasury_BEP_engraved_portrait.jpg," Engraved portraits by the Bureau of Engraving and Printing, John Griffin Carlisle, Oval portraits of male politicians of the United States, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1170.jpg,"Equestrian portrait of Charles V (1548). Museo del Prado, Madrid",Carlos_V_en_M%C3%BChlbergC_by_TitianC_from_Prado_in_Google_Earth.jpg," Charles V at Muehlburg by Titian, Prado in Google Earth, 16th-century portraits wearing armour, Works by Titian by Valcanover number, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1171.jpg,,Carloz_Schwabe_-_Vincent_dIndys_Fervaal.jpg," Adam Cuerden's restorations, Fervaal - Carlos Schwabe, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1172.jpg,,Caroline_Hill_as_Mirza_in_W._S._Gilberts_The_Palace_of_Truth.jpg," Caroline Hill, The Palace of Truth, London Stereoscopic and Photographic Company, Adam Cuerden's restorations, Sepia portrait photographs of women, 19th-century portrait photographs of sitting women at half length, Portrait photographs of actresses in theatrical costumes, 1870 portrait photographs of women, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1173.jpg,"Mrs. Caroline Schermerhorn Astor (""Mrs. Astor""). Portrait by Carolus-Duran, 1890.",Carolus-Duran_-_Mrs._William_Astor_Caroline_Webster_SchermerhornC_1831%E2.jpg," Mrs. William Astor (Caroline Webster Schermerhorn, 1831–1908), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1174.jpg,Carpenter ant,Carpenter_ant_Tanzania_crop.jpg," Unidentified Camponotus, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1175.jpg,,Carpilius_convexus_is_consuming_Heterocentrotus_trigonarius_in_Hawaii.jpg," Echinoderms of Hawaii, Crustaceans of Hawaii, Coral reefs of Hawaii, Carpilius convexus, Heterocentrotus mamillatus, Predation on sea urchin, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1176.jpg,,Carpobrotus_rossii.jpg," Carpobrotus rossii, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1177.jpg,Black-shouldered shieldbug nymph,Carpocoris_purpureipennis_fifth_instar_nymph_bottom_view_-_Kulna.jpg," Carpocoris purpureipennis (nymph), Nature of Lääne-Harju Parish, Focus stacking images of Hemiptera, Insects with plants, 2021 in Estonia, 2020s photographs of Estonia, Ventral views of insects, Insects on green background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1178.jpg,Black-shouldered shieldbug nymph,Carpocoris_purpureipennis_fifth_instar_nymph_top_view_-_Kulna.jpg," Carpocoris purpureipennis (nymph), Nature of Lääne-Harju Parish, Focus stacking images of Hemiptera, Insects with plants, 2021 in Estonia, 2020s photographs of Estonia, Dorsal views of insects, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1179.jpg,,Carpodacus_purpureus_CT3.jpg," Haemorhous purpureus, Birds of Réserve nationale de faune du Cap-Tourmente, Fringillidae in Canada, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1180.jpg,,Carpodacus_purpureus_CT4.jpg," Haemorhous purpureus, Birds of Réserve nationale de faune du Cap-Tourmente, Fringillidae in Canada, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1181.jpg,,Carrie_Chapman_Catt_-_National_Womans_Party_Records.jpg," Carrie Chapman Catt, Adam Cuerden's restorations, National Woman's Party, Portrait photographs of women, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1182.jpg,,Carrie_Nation_by_White_Studio.jpg," Adam Cuerden's restorations, Carrie Nation, White Studio, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1183.jpg,colorful carrots,Carrots_of_many_colors.jpg," Carrots with greens, Plan views of food, Genetic diversity, Colorful impressions, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1184.jpg,,Carte_de_Brest_-_ca_1700_-_Biblioth%C3%A8que_Nationale_de_France_-_Btv1b8439976x.jpg," 17th-century maps of Brest, Bretagne in the 1700s, Batterie Royale, Maps of Brest from Bibliothèque nationale de France, Maps of the Penfeld River, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1185.jpg,,Carter_and_Sadat_White_House2.jpg," Jimmy Carter and Anwar Sadat, Jimmy Carter at the White House in 1980, White House in April 1980, Men smiling, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1186.jpg,,Caruso_with_phonograph2.jpg," Enrico Caruso with Victor phonographs, Nipper in logos, Men standing, Vases, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1187.jpg,,Casa_Mil%C3%A0_-_BarcelonaC_Spain_-_Jan_2007.jpg," General views of Casa Milà, Casa Milà at night, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1188.jpg,,Casing.jpg," 72nd Armor Regiment (United States), Aimpoint CompM2, Battle Dress Uniform in 2005, Foal Eagle 2005, M4 carbine cartridge ejections, M4 carbine with M203, Male soldiers, Male people with M4 carbine, Male people with M203, Military people on duty, PASGT in 2005, Military people of the United States in 2005, 2005 at Rodriguez Live Fire Complex, March 2005 in South Korea, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1189.jpg,,Caspar_David_Friedrich_-_Cairn_in_Snow_-_Google_Art_Project.jpg," Hünengrab im Schnee, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1190.jpg,"The hiker above the Sea of Fog (1817) Der Wanderer über dem Nebelmeer) Oil on canvas, 98 x 74 cm (38.5 x 29.1 in). Hamburger Kunsthalle",Caspar_David_Friedrich_-_Wanderer_above_the_sea_of_fog.jpg," Wanderer über dem Nebelmeer (Caspar David Friedrich), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1191.jpg,,Cassini_projection_SW.jpg," Images of map projections, 21st-century maps of the world, Maps with Cassini projection, Global maps centered Greenwich, Language-neutral maps, Blue Marble Next Generation images, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1192.jpg,,Cassiterite.jpg," Cassiterite, Minerals of Sichuan, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1193.jpg,,Castelloplan.jpg," Fort Amsterdam, 1660 in the United States, 1660 in New York City, Plans of fortifications in the United States, Maps of New Amsterdam, USA, Dutch colonial architecture in New Amsterdam, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1194.jpg,,Castillo_de_San_Juan_Bautista.jpg," Castillo de San Juan Bautista, 2015 in Tenerife, Buildings in Spain photographed in 2015, Castles in Spain photographed in 2015, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1195.jpg,,Castillo_de_ZafraC_Campillo_de_Due%C3%B1asC_GuadalajaraC_Espa%C3%B1aC_2017-01-04C_DD_41-46_PAN.jpg," 2017 in the province of Guadalajara, Castles in Spain photographed in 2017, Castillo de Zafra (Guadalajara), Buntsandstein in Spain, Tilted strata in Spain, Folds in Spain, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1196.jpg,,Castingtinsoldiers.jpg," Tin soldiers, Casting moulds, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1197.jpg,,Castle_Blankenhain_panorama_aka.jpg," Schloss Blankenhain, Ponds in Landkreis Zwickau, Water reflections of buildings in Germany, Water reflections of trees in Germany, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1198.jpg,,Castle_Bravo_Shrimp_Device_002_-_restoration1.jpg," Castle Bravo, Nuclear explosives (test devices), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1199.jpg,,Castle_Lichtenstein_at_Lichtenstein-HonauC_Baden-W%C3%BCrttemberg.jpg," Schloss Lichtenstein (Württemberg), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1200.jpg,,Castle_Neuschwanstein.jpg," Views of Neuschwanstein Castle from Marienbrücke (south), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1201.jpg,,CastleSaintGeorge.jpg," Panoramas of Lisbon, Views of Castelo de São Jorge from São Pedro de Alcântara, Pinus pinea in Castelo de São Jorge, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1202.jpg,"Young male tabby cat, Portugal.",Cat_November_2010-1a.jpg," Black mackerel tabby cat portraits, Cats of Portugal, Black tabby domestic short-haired cat portraits, Cats on walls, Portrait photographs of cats, Cats looking at viewer, Male cats, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1203.jpg,,Catbells_Northern_AscentC_Lake_District_-_June_2009.jpg," Cat Bells, Cumbria, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1204.jpg,"Cathedral of San Cristóbal de La Laguna, Tenerife, Spain",Catedral_de_San_Crist%C3%B3bal_de_La_LagunaC_TenerifeC_Espa%C3%B1aC_2022-01-07C_DDC_DD_85-87_HDR.jpg," Retablo de la Virgen de los Remedios in La Laguna Cathedral, Altar pieces in the Canary Islands, Long exposure photographs of Spain, 2022 in Tenerife, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1205.jpg,"Interior of the Cathedral of St. John the Baptist, Wrocław, Poland",Catedral_de_San_JuanC_BreslaviaC_PoloniaC_2017-12-20C_DD_09-11_HDR.jpg," Interior views of the Wrocław Cathedral, Long exposure photography in architecture, December 2017 in Wrocław, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1206.jpg,"Westminster Cathedral, London, England",Catedral_de_WestminsterC_LondresC_InglaterraC_2022-11-23C_DD_49-51_HDR.jpg," Blessed Sacrament Chapel (Westminster Cathedral), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1207.jpg,,Cathedral_Siena_-_Dome_interior.jpg," Cathedral (Siena) - Dome, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1208.jpg,,Cathedral_Cove_06.jpg," Cathedral Cove (Coromandel), Clouds and blue sky in New Zealand, Breaking ocean waves in New Zealand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1209.jpg,,Cath%C3%A9drale_Condom_Choeur_BLS.jpg," Interior of Cathédrale Saint-Pierre de Condom, Chancels in France, Choirs (architecture), Ambulatories in France, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1210.jpg,,Catopsilia_pyranthe_maleC_BurdwanC_West_BengalC_India_14_09_2012.jpg," Catopsilia pyranthe, Catopsilia on flowers, Apocynaceae in India, Pieridae of West Bengal, Lepidoptera on Catharanthus roseus flowers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1211.jpg,,Catoptrophorus_semipalmatus_edit.jpg," Charadriiformes of Panama, Tringa semipalmata, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1212.jpg,,Catrinas_2.jpg," Three-dimensional Catrinas, Sculptures of women, Day of the Dead in León, Guanajuato, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1213.jpg,"A Capybara with a ""Cattle Tyrant"" bird sat on its head",Cattle_tyrant_Machetornis_rixosa_on_Capybara.jpg," Machetornis rixosa with other species, Hydrochoeris hydrochaeris, Aves in right lateral aspect, Mammalia in right lateral aspect, Animals on animals, Birds with mammals, Hydrochoerus hydrochaeris with other species, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1214.jpg,"Vainakh/Ingush military towers, Erzi/Armkhi.",CaucasusC_IngushetiaC_%D0%D0%BD%D0%B3%D1%D1%D1%D0%BA%D0%B8%D0%B5_%D0%B1%D0%BE%D0%B5%D0%B2%D1B%D0%B5_%D0%B8_%D1%D0%BC%D0%BE%D1%D1%D0%BE%D0%B2%D1B%D0%B5_%D0%B1%D0%B0%D1%D0%BD%D0%B8C_%D0%B3%D0%BE%D1%D1B_%D0A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D0%B0.jpg," Ingush Sanctuary, Erzi, Defense towers in Ingushetia, Mountains with clouds, Clouds in Ingushetia, Mountains of Ingushetia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1215.jpg,"Frans Hals: The Laughing Cavalier, 1624",Cavalier_soldier_Hals-1624x.jpg," The Laughing Cavalier by Frans Hals, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1216.jpg,,Cavalryatbalaklava2.jpg," Crimean War by William Simpson, Battle of Balaklava, Balaklava in art, Cavalry regiments of the British Army, 1855 lithographs, 19th-century cavalry - United Kingdom and the British Empire, Casualties of the Crimean War in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1217.jpg,,Cayman_curly-tailed_lizard_Leiocephalus_varius.jpg," Leiocephalus varius, Reptiles of the Cayman Islands, Reptiles facing right, Bokeh photographs of reptiles, Reptiles on stones, "
